order_id,date,customer,product,category,amount
1216,2026-01-30,Customer_128,Pasta,Food,79323
1217,2026-04-26,Customer_798,Sandwich,Food,42192
1218,2026-02-07,Customer_237,Fries,Food,70282
1219,2026-03-26,Customer_205,Fries,Food,32466
1220,2026-02-06,Customer_467,Pasta,Food,92862
1221,2026-02-25,Customer_366,,Food,96567
1222,2026-03-09,Customer_743,Burger,Food,17043
1223,2026-01-19,Customer_297,Combo,Food,N/A
1224,2026-04-19,Customer_338,Pasta,Food,76999
1225,2026-03-09,Customer_134,Pasta,Food,68318
1226,2026-03-12,Customer_579,Biryani,Food,68089
1227,2026-03-18,Customer_91,Roll,Food,48302
1228,2026-02-07,Customer_2,Roll,Food,N/A
1229,2026-02-24,Customer_219,Biryani,Food,47975
1230,2026-02-15,Customer_756,Pizza,Food,88856
1231,2026-04-22,Customer_305,Roll,Food,92890
1232,2026-03-17,Customer_759,Roll,Food,18335
1233,2026-01-27,Customer_704,Combo,Food,19217
1234,2026-01-22,Customer_467,Pasta,Food,32072
1235,2026-03-24,Customer_98,Biryani,Food,86699
1236,2026-03-21,Customer_310,Pizza,Food,22698
1237,2026-02-17,Customer_613,Sandwich,Food,94945
1238,2026-01-21,Customer_328,Pasta,Food,73502
1239,2026-04-06,Customer_338,Combo,Food,24344rs
1240,2026-04-10,Customer_675,Pasta,Food,65274
1241,2026-04-21,Customer_220,Roll,Food,37531rs
1242,2026-01-01,Customer_208,Pizza,Food,N/A
1243,2026-03-25,Customer_640,Roll,Food,88836
1244,2026-02-15,Customer_214,Pasta,Food,3520
1245,2026-02-23,Customer_455,Biryani,Food,21910
1246,2026-02-13,Customer_626,Combo,Food,83109
1247,2026-02-12,Customer_105,Combo,Food,26631
1248,2026-02-11,Customer_690,Pizza,Food,77841rs
1249,2026-04-06,Customer_551,Pizza,Food,18041
1250,2026-01-09,Customer_513,Sandwich,Food,36963
1251,2026-01-18,Customer_118,Roll,food,48346
1252,2026-01-21,Customer_589,Roll,Food,29048
1253,2026-04-16,Customer_201,Fries,Food,80091
1254,2026-03-04,Customer_652,Biryani,Food,62876
1255,2026-02-22,,Biryani,Food,88047
1256,2026-03-01,Customer_770,Sandwich,Food,89620
1257,2026-02-13,Customer_217,Burger,Food,68791
1258,2026-02-03,Customer_21,Sandwich,Food,84160
1259,2026-02-08,Customer_233,Sandwich,Food,7443
1260,2026-04-19,Customer_686,Fries,Food,15948
1261,2026-03-26,Customer_116,Sandwich,Food,80360
1262,2026-04-23,Customer_127,Roll,Food,2308
1263,2026-03-04,Customer_548,Fries,Food,34937
1264,2026-03-13,Customer_592,Combo,Food,N/A
1265,2026-01-27,Customer_102,Sandwich,Food,66701
1266,2026-05-01,Customer_266,Biryani,Food,45868
1267,2026-01-14,Customer_332,Roll,Food,92132
1268,2026-02-28,Customer_276,Pizza,Food,48233
1269,2026-02-27,Customer_89,Burger,Food,70666
1270,2026-03-02,Customer_424,Biryani,Food,27624
1271,2026-01-11,Customer_31,Biryani,food,23192
1272,2026-01-27,Customer_406,Roll,Food,52573
1273,2026-02-04,Customer_721,Biryani,Food,81828
1274,2026-01-31,Customer_111,Fries,Food,55999
1275,2026-04-06,Customer_65,Roll,Food,30668
1276,2026-02-26,Customer_505,Combo,Food,59559
1277,2026-02-26,,Burger,food,98533
1278,2026-02-17,Customer_563,Fries,Food,22984
1279,2026-02-27,Customer_165,Combo,food,41883
1280,2026-02-26,Customer_380,Combo,Food,37463
1281,2026-02-25,Customer_744,Burger,Food,85836
1282,2026-01-16,Customer_348,Pizza,Food,N/A
1283,2026-01-09,Customer_52,Sandwich,Food,1211
1284,2026-01-13,Customer_45,Fries,Food,20906rs
1285,2026-03-15,Customer_704,Pizza,Food,58850
1286,2026-03-20,Customer_454,Burger,Food,94740
1287,2026-04-28,Customer_231,Burger,Food,14605
1288,2026-02-18,Customer_365,Pasta,Food,11922
1289,2026-04-03,,Pizza,Food,52524
1290,2026-02-04,Customer_787,Fries,Food,38183rs
1291,2026-01-22,Customer_128,Burger,Food,5080
1292,2026-03-29,Customer_558,Pizza,Food,92002
1293,2026-01-28,Customer_333,Biryani,Food,70606
1294,2026-01-28,Customer_432,Biryani,Food,N/A
1295,2026-03-25,Customer_271,Burger,Food,75319
1296,2026-03-16,Customer_236,Pizza,Food,55475
1297,2026-03-28,Customer_473,Sandwich,Food,27223
1298,2026-02-17,Customer_319,Sandwich,Food,15998
1299,2026-02-06,Customer_484,Roll,Food,67999
1300,2026-04-04,Customer_8,Biryani,Food,54621rs
1301,2026-03-28,Customer_592,Roll,Food,31457
1302,2026-01-05,Customer_747,Sandwich,Food,43751
1303,2026-02-11,Customer_743,,Food,57435
1304,2026-02-04,Customer_317,Pizza,Food,62676
1305,2026-02-26,Customer_151,Burger,Food,41778
1306,2026-04-25,Customer_235,Pizza,Food,15559
1307,2026-02-25,Customer_788,Roll,Food,60782
1308,2026-01-25,Customer_417,,Food,16701
1309,2026-04-12,Customer_335,Pizza,Food,61570
1310,2026-04-28,Customer_13,Pizza,Food,62857
1311,2026-02-01,Customer_306,Pasta,Food,81587
1312,2026-03-11,Customer_303,Biryani,food,53728
1313,2026-03-07,Customer_58,Burger,Food,41521
1314,2026-01-05,Customer_688,Biryani,Food,83625
1315,2026-02-20,Customer_24,Combo,Food,59479
1316,2026-04-27,Customer_72,,Food,71857
1317,2026-01-24,Customer_417,Biryani,Food,14845
1318,2026-01-17,,Fries,Food,60892
1319,2026-01-24,Customer_259,Pasta,Food,80194
1320,2026-04-10,Customer_443,Pizza,Food,59643
1321,2026-04-07,Customer_136,Combo,Food,58053
1322,2026-05-01,Customer_304,Biryani,Food,94009
1323,2026-01-19,Customer_294,Biryani,Food,94665
1324,2026-03-24,,,Food,N/A
1325,2026-04-11,Customer_284,Combo,Food,68732
1326,2026-01-07,Customer_562,Biryani,Food,43247
1327,2026-02-15,Customer_355,Pizza,Food,6822
1328,2026-03-28,Customer_318,Pasta,food,67928
1329,2026-02-16,Customer_737,Burger,Food,7341
1330,2026-03-28,Customer_777,Combo,Food,N/A
1331,2026-04-21,Customer_686,Combo,Food,72100
1332,2026-02-03,Customer_707,Biryani,food,63674
1333,2026-01-29,Customer_325,Fries,Food,99649
1334,2026-03-15,Customer_416,Biryani,Food,51893
1335,2026-01-23,Customer_493,Sandwich,Food,64335
1336,2026-04-22,Customer_456,,Food,58557
1337,2026-02-08,Customer_399,Pizza,Food,38688
1338,2026-03-11,Customer_66,Biryani,Food,1456
1339,2026-02-09,Customer_2,Pizza,Food,55358
1340,2026-03-07,Customer_503,Combo,Food,82872rs
1341,2026-01-20,Customer_271,Pizza,Food,79568
1342,2026-02-11,Customer_531,Sandwich,Food,52041
1343,2026-01-07,Customer_447,Sandwich,Food,4550
1344,2026-01-02,Customer_354,Combo,Food,24697rs
1345,2026-02-14,Customer_604,Roll,Food,77508
1346,2026-02-03,Customer_322,Sandwich,Food,42211
1347,2026-04-11,,Pasta,Food,15791
1348,2026-03-04,Customer_317,Roll,Food,71754
1349,2026-02-15,Customer_750,Biryani,Food,6473
1350,2026-03-23,Customer_319,Pasta,Food,29073
1351,2026-03-04,Customer_691,Biryani,Food,22582
1352,2026-03-29,Customer_322,Burger,Food,55544
1353,2026-04-10,Customer_738,Combo,Food,56615
1354,2026-03-22,Customer_777,Biryani,Food,1273
1355,2026-03-29,Customer_178,,Food,24355
1356,2026-04-08,Customer_451,Burger,Food,30127
1357,2026-04-28,Customer_303,Sandwich,Food,83614
1358,2026-02-27,Customer_686,Pizza,Food,28173
1359,2026-02-21,Customer_331,Pizza,Food,70285
1360,2026-02-18,Customer_546,Pasta,Food,41624
1361,2026-01-01,Customer_212,,Food,75325
1362,2026-04-19,Customer_345,Pizza,Food,5617
1363,2026-03-22,Customer_650,Burger,Food,78864rs
1364,2026-01-12,Customer_554,Biryani,Food,1034
1365,2026-02-12,Customer_676,Pasta,Food,8676
1366,2026-03-28,Customer_606,Sandwich,Food,96189
1367,2026-03-16,Customer_113,Sandwich,Food,89625
1368,2026-02-15,Customer_240,,Food,41087
1369,2026-04-03,Customer_77,Fries,Food,74428
1370,2026-03-31,Customer_383,Pizza,Food,51601
1371,2026-03-01,Customer_658,,Food,47558
1372,2026-02-20,Customer_591,Roll,Food,33889
1373,2026-01-26,Customer_112,Biryani,Food,14143
1374,2026-01-15,Customer_718,Fries,Food,92285
1375,2026-01-06,Customer_774,Fries,food,62378
1376,2026-02-17,Customer_89,,Food,61837
1377,2026-01-09,Customer_45,Biryani,Food,92021
1378,2026-04-18,Customer_154,Pizza,Food,12780
1379,2026-03-14,Customer_143,Fries,Food,2372
1380,2026-03-28,Customer_43,Sandwich,Food,29887
1381,2026-04-01,Customer_9,Burger,Food,64737
1382,2026-02-18,Customer_571,Biryani,Food,32131
1383,2026-01-17,Customer_125,Fries,Food,17056
1384,2026-01-10,Customer_259,Fries,Food,67912
1385,2026-01-23,Customer_319,,Food,95785
1386,2026-01-07,Customer_649,Combo,Food,55214
1387,2026-04-19,Customer_398,Fries,Food,43060
1388,2026-03-29,Customer_74,Biryani,Food,9831
1389,2026-01-07,,Sandwich,Food,38934rs
1390,2026-04-27,Customer_755,,Food,15449
1391,2026-03-03,Customer_217,Pasta,Food,13451
1392,2026-01-28,Customer_390,Fries,Food,21583
1393,2026-03-10,Customer_313,Pizza,Food,63278
1394,2026-02-07,Customer_206,Combo,Food,84366
1395,2026-02-09,Customer_104,Pasta,Food,97025
1396,2026-04-30,Customer_478,Burger,Food,51052
1397,2026-02-26,Customer_406,Fries,Food,81926
1398,2026-04-23,,Fries,Food,80166
1399,2026-03-12,Customer_233,Sandwich,Food,97159
1400,2026-03-02,Customer_236,Biryani,Food,7918
1401,2026-02-17,Customer_252,Sandwich,Food,3637
1402,2026-04-02,Customer_105,Pasta,Food,7488
1403,2026-04-22,Customer_52,Burger,Food,33246
1404,2026-03-12,Customer_242,Biryani,Food,41848
1405,2026-02-27,Customer_334,Roll,Food,70935
1406,2026-03-19,Customer_50,Pasta,Food,5165
1407,2026-04-18,Customer_200,Roll,Food,8300
1408,2026-04-20,Customer_138,Fries,Food,48016
1409,2026-04-29,Customer_495,Fries,food,51400
1410,2026-01-12,Customer_227,Pizza,Food,51289
1411,2026-01-23,Customer_641,Fries,Food,92833
1412,2026-01-03,Customer_267,Sandwich,Food,21537
1413,2026-02-19,Customer_757,Sandwich,Food,33761
1414,2026-01-12,Customer_727,Roll,food,43513
1415,2026-01-24,Customer_137,Burger,Food,80710
1416,2026-03-13,Customer_54,Pasta,food,39753
1417,2026-04-21,Customer_784,Pizza,Food,14457
1418,2026-01-13,Customer_678,Roll,Food,80212
1419,2026-01-03,Customer_107,Roll,Food,N/A
1420,2026-04-03,Customer_156,,Food,6775
1421,2026-01-01,Customer_69,Pasta,Food,4041
1422,2026-01-06,Customer_117,Combo,Food,4053
1423,2026-01-22,Customer_496,Pasta,Food,76062
1424,2026-04-20,Customer_612,Fries,Food,80367
1425,2026-04-21,Customer_716,,Food,632
1426,2026-03-22,,Burger,Food,19816
1427,2026-04-03,Customer_576,Fries,Food,19031
1428,2026-03-27,Customer_214,Sandwich,Food,38089
1429,2026-01-07,Customer_346,Fries,Food,42329
1430,2026-01-24,Customer_356,Pasta,Food,47014
1431,2026-04-06,Customer_220,Sandwich,Food,89058
1432,2026-03-04,Customer_164,Fries,Food,N/A
1433,2026-03-12,Customer_539,Biryani,Food,63077
1434,2026-01-24,Customer_794,Combo,Food,73234
1435,2026-01-25,Customer_378,Pizza,Food,16885
1436,2026-01-29,Customer_175,Pasta,Food,91949
1437,2026-01-08,Customer_319,Biryani,Food,2095
1438,2026-04-19,Customer_578,Burger,Food,48968
1439,2026-01-18,Customer_66,Combo,Food,32620
1440,2026-03-15,Customer_761,Fries,Food,98779
1441,2026-03-02,Customer_97,Roll,Food,73224
1442,2026-03-19,Customer_304,Pizza,Food,73415rs
1443,2026-04-24,Customer_660,Pasta,Food,32769
1444,2026-03-12,Customer_735,Roll,Food,70490
1445,2026-01-30,,Roll,Food,87289
1446,2026-01-23,Customer_76,Combo,Food,24256
1447,2026-04-12,,Roll,Food,94408
1448,2026-01-15,Customer_152,Combo,Food,11943
1449,2026-03-23,Customer_109,Fries,Food,56193
1450,2026-02-08,Customer_538,Combo,Food,71694
1451,2026-04-19,Customer_707,Burger,Food,21237
1452,2026-04-30,Customer_163,Combo,Food,16458
1453,2026-01-22,Customer_531,Pizza,Food,68555
1454,2026-02-19,Customer_602,Biryani,Food,2758
1455,2026-04-23,Customer_49,Burger,Food,69234
1456,2026-02-01,Customer_684,Combo,Food,11568
1457,2026-04-12,,Sandwich,Food,37823
1458,2026-03-26,Customer_339,Combo,Food,53513
1459,2026-04-07,Customer_25,Pasta,Food,43739
1460,2026-04-13,Customer_638,Combo,Food,74353
1461,2026-01-03,Customer_159,Biryani,Food,54027
1462,2026-04-18,Customer_391,Fries,Food,10460
1463,2026-01-24,Customer_601,Burger,Food,39595
1464,2026-04-05,Customer_221,Sandwich,Food,N/A
1465,2026-02-09,Customer_729,Pasta,Food,65365
1466,2026-03-13,Customer_86,Combo,Food,93647
1467,2026-04-26,Customer_229,Combo,Food,38130
1468,2026-01-28,Customer_687,,Food,70288
1469,2026-02-03,Customer_84,Pasta,Food,45354
1470,2026-04-14,Customer_368,Biryani,Food,71779
1471,2026-03-26,Customer_143,Sandwich,Food,96421
1472,2026-01-08,Customer_72,Combo,Food,60978
1473,2026-04-28,Customer_14,Burger,Food,52304rs
1474,2026-01-19,Customer_203,Combo,Food,67905
1475,2026-02-11,Customer_404,Biryani,Food,N/A
1476,2026-02-07,Customer_457,,Food,84948
1477,2026-04-02,Customer_436,Pizza,Food,79883
1478,2026-02-14,Customer_129,Combo,Food,25322
1479,2026-01-01,Customer_78,Sandwich,Food,N/A
1480,2026-03-22,Customer_26,Pasta,food,9327
1481,2026-03-15,Customer_541,Biryani,Food,42761
1482,2026-03-03,Customer_68,Burger,Food,66422
1483,2026-02-01,Customer_599,Pizza,Food,81263
1484,2026-01-10,Customer_223,Pizza,Food,21502
1485,2026-03-05,Customer_56,Biryani,Food,45858
1486,2026-03-29,Customer_130,Sandwich,Food,63386
1487,2026-01-12,Customer_599,Pizza,Food,23502
1488,2026-01-19,Customer_408,Burger,Food,92993
1489,2026-03-12,Customer_138,Fries,Food,87717
1490,2026-01-15,Customer_24,Pizza,food,37463
1491,2026-01-19,Customer_703,Combo,Food,40767
1492,2026-02-17,Customer_761,Fries,food,31016
1493,2026-04-10,Customer_279,Roll,Food,35459
1494,2026-01-01,Customer_436,Pizza,Food,2888
1495,2026-02-10,Customer_526,Combo,food,37874
1496,2026-03-15,Customer_245,Pizza,Food,3247
1497,2026-04-10,Customer_150,Pasta,Food,47986rs
1498,2026-03-27,Customer_429,Combo,Food,68777
1499,2026-01-30,Customer_578,Fries,Food,98237
1500,2026-02-19,Customer_454,Roll,Food,68616
1501,2026-04-19,Customer_626,Combo,food,95456
1502,2026-04-12,Customer_752,,Food,58815
1503,2026-02-11,Customer_507,Burger,Food,19059
1504,2026-03-25,Customer_12,Sandwich,Food,4664
1505,2026-01-02,Customer_522,Pizza,Food,9868
1506,2026-02-20,,Fries,Food,76831
1507,2026-02-04,Customer_673,Combo,Food,46246
1508,2026-02-17,Customer_542,Combo,Food,68487
1509,2026-01-14,Customer_509,Pizza,Food,69590
1510,2026-03-30,Customer_466,Pasta,Food,91118
1511,2026-04-02,Customer_457,Burger,Food,78246
1512,2026-01-19,Customer_670,Burger,Food,61386
1513,2026-01-01,Customer_515,Fries,Food,70643
1514,2026-04-08,Customer_741,Pasta,Food,92932
1515,2026-01-20,Customer_627,Pasta,Food,34191
1516,2026-01-04,Customer_411,Pasta,Food,18813
1517,2026-04-26,Customer_773,Fries,Food,65192rs
1518,2026-02-12,Customer_385,Pizza,Food,48703
1519,2026-04-10,Customer_711,Fries,Food,6141
1520,2026-04-15,Customer_587,Biryani,Food,36880
1521,2026-04-29,Customer_58,Biryani,Food,57356
1522,2026-04-30,Customer_675,Combo,Food,40413
1523,2026-02-09,Customer_517,Sandwich,Food,6213
1524,2026-04-15,Customer_573,Combo,Food,7870
1525,2026-01-15,Customer_282,Fries,food,74086
1526,2026-04-08,Customer_99,Pizza,Food,77083
1527,2026-04-01,Customer_749,,Food,60555rs
1528,2026-02-05,Customer_418,Biryani,Food,27216
1529,2026-02-19,Customer_288,Biryani,Food,82740
1530,2026-01-05,Customer_75,Pasta,Food,N/A
1531,2026-03-11,Customer_380,Biryani,Food,3856
1532,2026-01-10,Customer_66,Biryani,Food,92050
1533,2026-04-13,Customer_98,Biryani,Food,42946
1534,2026-04-10,Customer_509,Pizza,food,79033
1535,2026-03-26,Customer_208,Pasta,Food,74858
1536,2026-03-10,Customer_619,Sandwich,Food,52364
1537,2026-03-09,Customer_459,Sandwich,Food,50141
1538,2026-02-10,Customer_85,Pasta,Food,299
1539,2026-01-12,,Pizza,food,26734
1540,2026-03-13,,Sandwich,Food,81721
1541,2026-03-31,Customer_776,Fries,Food,N/A
1542,2026-03-15,Customer_84,Roll,Food,45369
1543,2026-04-29,Customer_433,Burger,Food,51164
1544,2026-04-11,Customer_279,Fries,Food,52139
1545,2026-03-03,Customer_799,Pasta,Food,75930
1546,2026-02-18,Customer_214,Roll,Food,75317
1547,2026-02-09,Customer_48,Biryani,Food,37619
1548,2026-04-12,Customer_464,Pizza,Food,N/A
1549,2026-04-11,Customer_499,Pizza,Food,42293
1550,2026-04-28,Customer_528,Sandwich,Food,2297
1551,2026-03-28,Customer_56,Combo,Food,18876
1552,2026-01-05,Customer_15,Fries,Food,36120
1553,2026-01-11,Customer_274,Roll,Food,10004
1554,2026-02-04,Customer_510,Roll,Food,97065
1555,2026-01-03,Customer_627,,Food,77890
1556,2026-04-09,Customer_658,Pasta,Food,28701
1557,2026-01-28,Customer_164,Pasta,Food,20134
1558,2026-01-16,Customer_795,Biryani,food,20288
1559,2026-02-01,Customer_415,Burger,Food,90312
1560,2026-02-22,Customer_43,Pasta,Food,72549
1561,2026-03-13,Customer_260,Burger,Food,43124
1562,2026-02-28,Customer_626,Pasta,Food,19621
1563,2026-01-03,Customer_786,Pasta,Food,63650
1564,2026-03-08,Customer_492,Sandwich,Food,N/A
1565,2026-02-25,Customer_361,Burger,food,63544
1566,2026-03-15,Customer_123,Fries,Food,18942
1567,2026-04-03,Customer_659,Fries,Food,87666
1568,2026-01-27,Customer_475,Biryani,Food,26375
1569,2026-04-07,Customer_209,,Food,66419
1570,2026-01-12,Customer_630,Pizza,Food,56341
1571,2026-01-06,Customer_181,Pizza,Food,N/A
1572,2026-03-03,Customer_448,Burger,Food,N/A
1573,2026-02-09,Customer_152,Biryani,Food,65778
1574,2026-01-04,Customer_515,Pasta,Food,94579
1575,2026-02-09,Customer_398,Combo,Food,57150
1576,2026-01-14,Customer_426,Sandwich,Food,89043
1577,2026-02-25,Customer_490,Roll,Food,85554
1578,2026-04-20,Customer_43,Roll,Food,97532rs
1579,2026-03-19,Customer_169,Burger,Food,79712
1580,2026-01-23,Customer_673,Pasta,Food,51559
1581,2026-02-07,Customer_502,,Food,67310
1582,2026-03-16,Customer_48,Combo,Food,52041
1583,2026-02-15,Customer_400,Combo,food,67206
1584,2026-01-29,Customer_719,Biryani,Food,35128
1585,2026-02-19,Customer_664,Pasta,Food,14699rs
1586,2026-04-11,Customer_223,,Food,98879
1587,2026-01-15,Customer_325,Roll,Food,58520
1588,2026-03-17,Customer_148,Roll,Food,49302
1589,2026-03-30,Customer_693,Combo,Food,93931
1590,2026-02-27,Customer_268,Burger,Food,18609
1591,2026-04-02,Customer_392,Sandwich,Food,44239
1592,2026-02-12,Customer_285,,Food,40742
1593,2026-04-13,Customer_254,Roll,Food,76044
1594,2026-04-26,Customer_575,Biryani,Food,91654
1595,2026-03-30,Customer_356,Pizza,Food,N/A
1596,2026-01-26,Customer_480,Roll,Food,4601
1597,2026-04-08,Customer_6,Biryani,Food,60171
1598,2026-03-25,Customer_214,Biryani,Food,63430
1599,2026-03-25,Customer_641,Biryani,Food,98133
1600,2026-04-07,Customer_519,Fries,Food,36365
1601,2026-02-05,Customer_132,Combo,Food,5825
1602,2026-02-05,Customer_457,Burger,Food,13093
1603,2026-04-04,Customer_483,Pizza,Food,87339
1604,2026-04-07,Customer_650,Pizza,Food,65565
1605,2026-02-18,Customer_374,Pasta,food,42446
1606,2026-01-06,Customer_506,,Food,19781
1607,2026-02-18,Customer_87,Burger,Food,56501
1608,2026-04-11,Customer_624,Roll,Food,71973
1609,2026-03-31,Customer_445,Sandwich,Food,56811
1610,2026-04-04,Customer_343,Pasta,Food,18645
1611,2026-02-09,Customer_225,Burger,Food,73591
1612,2026-03-22,Customer_593,Roll,Food,17882
1613,2026-01-18,Customer_480,Pasta,food,51331
1614,2026-04-20,Customer_179,Burger,Food,81616
1615,2026-03-04,Customer_563,Roll,Food,49899
1616,2026-01-19,,,Food,89180
1617,2026-01-21,Customer_201,Burger,Food,2706
1618,2026-04-19,Customer_578,,Food,8300
1619,2026-03-13,Customer_195,Combo,Food,18538
1620,2026-04-19,Customer_663,Sandwich,Food,51933
1621,2026-02-12,Customer_583,Biryani,Food,12794
1622,2026-04-05,Customer_642,Biryani,Food,71316
1623,2026-01-22,Customer_199,Fries,Food,51213
1624,2026-03-14,Customer_365,Roll,Food,63339
1625,2026-01-09,Customer_99,Pasta,Food,67578
1626,2026-02-04,Customer_369,Sandwich,Food,35005
1627,2026-03-24,Customer_232,Fries,Food,76025
1628,2026-01-29,Customer_264,Sandwich,Food,46782
1629,2026-03-02,Customer_215,Pasta,Food,72601
1630,2026-02-01,Customer_538,Biryani,Food,54092rs
1631,2026-01-27,Customer_215,Combo,Food,33027
1632,2026-02-24,Customer_523,Roll,Food,65915
1633,2026-04-08,Customer_241,Combo,Food,69226
1634,2026-02-09,,Roll,Food,27041
1635,2026-02-17,Customer_446,Burger,Food,29101
1636,2026-03-13,Customer_724,Sandwich,Food,5793
1637,2026-01-11,Customer_533,Biryani,Food,59363
1638,2026-02-07,Customer_128,Fries,Food,40727
1639,2026-04-07,Customer_324,Burger,Food,N/A
1640,2026-04-01,Customer_54,Burger,Food,8328
1641,2026-04-16,Customer_596,Biryani,Food,75807
1642,2026-02-14,Customer_183,Pasta,food,N/A
1643,2026-03-03,Customer_297,Pasta,Food,14523
1644,2026-01-19,Customer_95,Biryani,food,86395rs
1645,2026-01-03,Customer_355,Pasta,food,54738
1646,2026-02-12,Customer_598,Sandwich,Food,76633rs
1647,2026-01-02,Customer_595,Combo,Food,88290
1648,2026-02-14,Customer_344,Burger,Food,63875
1649,2026-01-25,Customer_202,Roll,Food,72160
1650,2026-02-02,Customer_408,Burger,Food,43325
1651,2026-02-06,Customer_611,Burger,Food,38755
1652,2026-04-06,Customer_284,Pizza,Food,25639
1653,2026-02-08,Customer_410,Sandwich,Food,27333
1654,2026-03-24,Customer_633,Pasta,Food,91147
1655,2026-01-29,Customer_13,Biryani,food,49043
1656,2026-03-05,Customer_671,Pizza,Food,75972
1657,2026-03-05,Customer_505,Pizza,Food,93372
1658,2026-03-26,Customer_268,Roll,Food,50325
1659,2026-04-26,Customer_396,Sandwich,Food,12068
1660,2026-02-26,Customer_548,Fries,Food,8706
1661,2026-01-02,Customer_606,Biryani,Food,8896
1662,2026-03-25,,Burger,Food,24003
1663,2026-03-23,Customer_307,Combo,Food,36617
1664,2026-01-21,Customer_579,Pasta,Food,24922
1665,2026-02-02,Customer_406,Biryani,Food,38584
1666,2026-03-26,Customer_578,Burger,Food,37718
1667,2026-02-19,Customer_84,Roll,Food,82938
1668,2026-03-21,Customer_389,Sandwich,Food,35218
1669,2026-02-21,Customer_384,Pasta,Food,55183
1670,2026-04-10,Customer_222,Biryani,Food,58421
1671,2026-02-25,Customer_632,Fries,Food,64806
1672,2026-03-24,Customer_29,,food,73701
1673,2026-04-09,Customer_183,,Food,47565
1674,2026-03-09,Customer_756,Burger,Food,423
1675,2026-02-07,Customer_794,Pasta,Food,76635
1676,2026-03-31,Customer_692,Pizza,Food,9989
1677,2026-01-18,Customer_441,Fries,Food,19322
1678,2026-02-04,Customer_581,Biryani,Food,69439
1679,2026-03-12,Customer_299,Fries,Food,78451
1680,2026-04-08,Customer_174,Burger,Food,1777
1681,2026-01-15,Customer_618,Biryani,Food,52904
1682,2026-01-11,Customer_373,Pizza,Food,16071
1683,2026-03-14,Customer_731,Biryani,Food,34877
1684,2026-04-01,Customer_320,,Food,97874
1685,2026-03-01,Customer_687,Biryani,Food,N/A
1686,2026-02-17,Customer_137,Biryani,Food,86701
1687,2026-04-13,Customer_548,Pizza,Food,67393
1688,2026-01-02,Customer_163,Fries,Food,71892
1689,2026-01-12,Customer_559,Biryani,Food,50185
1690,2026-01-26,Customer_346,Biryani,Food,26887
1691,2026-04-30,Customer_440,Fries,Food,74546
1692,2026-01-31,Customer_274,Burger,Food,82900
1693,2026-02-18,Customer_668,Fries,Food,92921
1694,2026-03-04,Customer_682,Roll,Food,26359
1695,2026-01-23,Customer_57,Biryani,Food,44308
1696,2026-01-15,,Pizza,food,18300
1697,2026-04-04,Customer_138,Sandwich,Food,65181
1698,2026-03-12,Customer_793,,Food,57419
1699,2026-04-12,Customer_535,Burger,Food,5993
1700,2026-03-24,Customer_232,Biryani,food,67001
1701,2026-01-22,Customer_273,Roll,Food,93589
1702,2026-02-16,Customer_735,Roll,Food,85547
1703,2026-02-13,Customer_695,Burger,Food,N/A
1704,2026-02-04,Customer_673,Combo,Food,57423
1705,2026-03-16,Customer_590,Biryani,Food,52599
1706,2026-01-17,Customer_606,Pizza,Food,58861
1707,2026-01-24,Customer_533,Sandwich,Food,9449
1708,2026-04-01,Customer_649,Combo,Food,94658
1709,2026-02-12,,Roll,Food,60073
1710,2026-04-07,Customer_158,,Food,32358
1711,2026-04-08,Customer_631,Roll,Food,33866
1712,2026-01-12,Customer_701,Burger,Food,80681
1713,2026-03-12,Customer_658,Roll,Food,82057rs
1714,2026-04-21,Customer_415,Roll,Food,86717
1715,2026-04-25,Customer_170,Pasta,Food,68290
1716,2026-02-28,Customer_167,Burger,Food,60303
1717,2026-04-26,Customer_712,Pizza,Food,35227
1718,2026-01-03,Customer_759,Pasta,Food,92147
1719,2026-01-18,Customer_45,Pasta,Food,20657
1720,2026-03-27,Customer_671,Sandwich,Food,90815rs
1721,2026-03-24,Customer_780,Fries,Food,4009
1722,2026-01-22,Customer_525,Sandwich,Food,2961
1723,2026-01-29,Customer_627,Roll,Food,12370
1724,2026-01-06,Customer_178,Pizza,Food,88438
1725,2026-03-01,Customer_102,Burger,Food,77766
1726,2026-04-15,Customer_231,Pizza,Food,60715
1727,2026-04-24,Customer_705,Pizza,Food,8865
1728,2026-04-16,Customer_217,Burger,Food,N/A
1729,2026-01-05,Customer_498,Roll,Food,67460
1730,2026-04-08,Customer_7,Burger,Food,91281
1731,2026-01-07,Customer_633,Combo,Food,13700
1732,2026-03-17,Customer_543,Sandwich,Food,92996
1733,2026-03-07,Customer_704,Roll,Food,83838
1734,2026-01-31,Customer_301,Burger,Food,55779
1735,2026-02-07,Customer_344,Biryani,Food,69198
1736,2026-01-19,Customer_752,Pasta,Food,N/A
1737,2026-03-28,Customer_200,Biryani,Food,32809
1738,2026-02-20,Customer_656,Combo,Food,51732
1739,2026-02-11,Customer_430,Roll,Food,60548
1740,2026-01-26,Customer_559,Fries,Food,52758
1741,2026-03-29,Customer_625,Sandwich,Food,66936
1742,2026-02-24,Customer_570,Pizza,Food,67596
1743,2026-03-14,,Roll,Food,21417
1744,2026-04-16,Customer_787,Pasta,Food,9512
1745,2026-04-19,Customer_525,Biryani,Food,60660
1746,2026-04-11,Customer_745,Pasta,Food,43081
